Begrotingsjaar,Begrotings hoofdstuk,Verantwoordelijke minister,Naam Begroting,"Type Begroting (zie rbv voor definitie, K voor de Koning, KB voor I t/m IV, B voor begroting, F voor Fonds)","Begrotingsfase OWB=ontwerpbegroting/VB=vastgestelde begroting,1stesup stand, 2de sup stand, JV jaarverslag stand, SW slotwet stand)",Artikel nummer zoals in het witte stuk,% Juridisch verplicht,Omschrijving artikel,Type Artikel,Indicatie grote uitvoerende dienst op artikel. Zie rbv voor definitie,Programma of Apparaat,V/U/O (Verplichtingen/Uitgaven/Ontvangsten),Indicatie totaal regel J/N,Nr. onderverdeling zoals in de witte stukken,Beleidsmatige clustering,Financieel instrument/Apparaat,"Uitsplitsing fin.instrument cq apparaat zoals in b-tabel staat opm: vul de uitsplitsing aan met een regel overig fin.instrument, zie rbv 1.33d toelichting regel 4. Dit geldt ook voor apparaat",Nadere omschrijving zoals in b-tabel staat,Bedrag t-2,Bedrag t-1,Bedrag t,Bedrag t+1,Bedrag t+2,Bedrag t+3,Bedrag t+4,,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,3,,Europese samenwerking,beleidsartikel,Nee,Programma,U,N,3.1,"Een democratische, slagvaardige en transparante Europese Unie die haar burgers vrijheid, recht, veiligheid, welvaart en duurzame economische groei biedt",bijdragen aan medeoverheden,BTW-afdracht,,,"902,347",478289,,,,,,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,3,,Europese samenwerking,beleidsartikel,Nee,Programma,U,N,3.1,"Een democratische, slagvaardige en transparante Europese Unie die haar burgers vrijheid, recht, veiligheid, welvaart en duurzame economische groei biedt",bijdragen aan medeoverheden,Invoerrechten,,,"2,800,815",2933600,,,,,,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,3,,Europese samenwerking,beleidsartikel,Nee,Programma,U,N,3.2,"Een effectief, efficient en cohorent optreden van de Unie ten opzichte van derde landen en regio's, inclusief ontwikkelingslanden",bijdragen aan medeoverheden,Europees Ontwikkelingsfonds,,,"174,600",192735,,,,,,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,3,,Europese samenwerking,beleidsartikel,Nee,Programma,U,N,3.3,Een hechtere Europese waardengemeenschap,bijdragen aan medeoverheden,Europees Ontwikkelingsfonds,,,"10,100",10100,,,,,,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,3,,Europese samenwerking,beleidsartikel,Nee,Programma,U,N,3.4,Versterkte Nederlandse positie in de Unie van 28,bijdragen aan medeoverheden,Benelux bijdrage,,,"3,979",3979,,,,,,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,3,,Europese samenwerking,beleidsartikel,Nee,Programma,U,N,3.4,Versterkte Nederlandse positie in de Unie van 28,bijdragen aan medeoverheden,EIPA,,,348,348,,,,,,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,3,,Europese samenwerking,beleidsartikel,Nee,Programma,U,N,3.4,Versterkte Nederlandse positie in de Unie van 28,Subsidies/Opdrachten,EU-voorzitterschap,,,"12,310",33385,,,,,,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,3,,Europese samenwerking,beleidsartikel,Nee,Programma,O,N,3.10,Perceptiekostenvergoedingen,,Invoerrechten,,,"695,090",325827,,,,,,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,3,,Europese samenwerking,beleidsartikel,Nee,Programma,O,N,3.10,Perceptiekostenvergoedingen,,Overige vergoedingen EU,,,,2077064,,,,,,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,3,,Europese samenwerking,beleidsartikel,Nee,Programma,O,N,3.30,Restitutie Raad van Europa,,,,235,225,150,150,150,150,150,,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,4,,Consulaire belangenbehartiging en het internationaal uitdragen van Nederlandse waarden en belangen,beleidsartikel,Nee,Programma,U,N,4.1,Op basis van eigen verantwoordelijkheid consulaire dienstverlening bieden aan Nederlanders in het buitenland,Subsidies,Gedetineerdenbegeleiding,,,"2,000",2000,,,,,,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,4,,Consulaire belangenbehartiging en het internationaal uitdragen van Nederlandse waarden en belangen,beleidsartikel,Nee,Programma,U,N,4.1,Op basis van eigen verantwoordelijkheid consulaire dienstverlening bieden aan Nederlanders in het buitenland,Opdrachten,Consulaire bijstand,,,259,259,,,,,,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,4,,Consulaire belangenbehartiging en het internationaal uitdragen van Nederlandse waarden en belangen,beleidsartikel,Nee,Programma,U,N,4.1,Op basis van eigen verantwoordelijkheid consulaire dienstverlening bieden aan Nederlanders in het buitenland,Opdrachten,Reisdocumenten en verkiezingen,,,"5,825",5825,,,,,,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,4,,Consulaire belangenbehartiging en het internationaal uitdragen van Nederlandse waarden en belangen,beleidsartikel,Nee,Programma,U,N,4.1,Op basis van eigen verantwoordelijkheid consulaire dienstverlening bieden aan Nederlanders in het buitenland,Opdrachten,Consulaire opleidingen,,,400,400,,,,,,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,4,,Consulaire belangenbehartiging en het internationaal uitdragen van Nederlandse waarden en belangen,beleidsartikel,Nee,Programma,U,N,4.1,Op basis van eigen verantwoordelijkheid consulaire dienstverlening bieden aan Nederlanders in het buitenland,Opdrachten,Consulaire informatiesystemen,,,"6,261",3761,,,,,,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,4,,Consulaire belangenbehartiging en het internationaal uitdragen van Nederlandse waarden en belangen,beleidsartikel,Nee,Programma,U,N,4.2,Samen met (keten) partners het personenverkeer reguleren,bijdragen aan medeoverheden,Asiel en migratie,,,863,863,,,,,,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,4,,Consulaire belangenbehartiging en het internationaal uitdragen van Nederlandse waarden en belangen,beleidsartikel,Nee,Programma,U,N,4.2,Samen met (keten) partners het personenverkeer reguleren,Opdrachten,Visumverlening,,,"1,100",1100,,,,,,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,4,,Consulaire belangenbehartiging en het internationaal uitdragen van Nederlandse waarden en belangen,beleidsartikel,Nee,Programma,U,N,4.2,Samen met (keten) partners het personenverkeer reguleren,Opdrachten,Ambtsberichtenonderzoek,,,130,150,,,,,,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,4,,Consulaire belangenbehartiging en het internationaal uitdragen van Nederlandse waarden en belangen,beleidsartikel,Nee,Programma,U,N,4.2,Samen met (keten) partners het personenverkeer reguleren,Opdrachten,Legalisatie en verificatie,,,80,80,,,,,,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,4,,Consulaire belangenbehartiging en het internationaal uitdragen van Nederlandse waarden en belangen,beleidsartikel,Nee,Programma,U,N,4.2,Samen met (keten) partners het personenverkeer reguleren,Opdrachten,Consulaire informatiesystemen,,,"3,156",3011,,,,,,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,4,,Consulaire belangenbehartiging en het internationaal uitdragen van Nederlandse waarden en belangen,beleidsartikel,Nee,Programma,U,N,4.3,Grotere buitenlandse bekendheid met de Nederlandse cultuur,Subsidies,Internationaal cultuurbeleid,,,"6,389",7239,,,,,,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,4,,Consulaire belangenbehartiging en het internationaal uitdragen van Nederlandse waarden en belangen,beleidsartikel,Nee,Programma,U,N,4.3,Grotere buitenlandse bekendheid met de Nederlandse cultuur,Subsidies,Erfgoed,,,"1,196",1196,,,,,,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,4,,Consulaire belangenbehartiging en het internationaal uitdragen van Nederlandse waarden en belangen,beleidsartikel,Nee,Programma,U,N,4.4,Het inzetten van Publieksdiplomatie door het Postennetwerk en BZ om het beeld van Nederland in het buitenland te versterken en op een positief realistische manier uit te dragen,Bijdragenovereenkomst,landenprogramma's algemene voorlichting en kleine programma's,,,"8,792",7637,,,,,,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,4,,Consulaire belangenbehartiging en het internationaal uitdragen van Nederlandse waarden en belangen,beleidsartikel,Nee,Programma,U,N,4.4,Het inzetten van Publieksdiplomatie door het Postennetwerk en BZ om het beeld van Nederland in het buitenland te versterken en op een positief realistische manier uit te dragen,Bijdragenovereenkomst,Europese bewustwording,,,770,770,,,,,,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,4,,Consulaire belangenbehartiging en het internationaal uitdragen van Nederlandse waarden en belangen,beleidsartikel,Nee,Programma,U,N,4.4,Het inzetten van Publieksdiplomatie door het Postennetwerk en BZ om het beeld van Nederland in het buitenland te versterken en op een positief realistische manier uit te dragen,Subsidies,Instituut Clingendael,,,"2,320",2320,,,,,,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,4,,Consulaire belangenbehartiging en het internationaal uitdragen van Nederlandse waarden en belangen,beleidsartikel,Nee,Programma,U,N,4.4,Het inzetten van Publieksdiplomatie door het Postennetwerk en BZ om het beeld van Nederland in het buitenland te versterken en op een positief realistische manier uit te dragen,Subsidies,Programma ondersteuning buitenlands beleid,,,"3,458",3058,,,,,,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,4,,Consulaire belangenbehartiging en het internationaal uitdragen van Nederlandse waarden en belangen,beleidsartikel,Nee,Programma,U,N,4.4,Het inzetten van Publieksdiplomatie door het Postennetwerk en BZ om het beeld van Nederland in het buitenland te versterken en op een positief realistische manier uit te dragen,Subsidies,overige subsidies,,,250,215,,,,,,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,4,,Consulaire belangenbehartiging en het internationaal uitdragen van Nederlandse waarden en belangen,beleidsartikel,Nee,Programma,U,N,4.4,Het inzetten van Publieksdiplomatie door het Postennetwerk en BZ om het beeld van Nederland in het buitenland te versterken en op een positief realistische manier uit te dragen,Opdrachten,Bezoeken hoogwaardigheidsbekleders en uitgaven Corps Diplomatique en internationale Organisaties,,,"4,600",300,,,,,,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,4,,Consulaire belangenbehartiging en het internationaal uitdragen van Nederlandse waarden en belangen,beleidsartikel,Nee,Programma,U,N,4.4,Het inzetten van Publieksdiplomatie door het Postennetwerk en BZ om het beeld van Nederland in het buitenland te versterken en op een positief realistische manier uit te dragen,Opdrachten,Adviesraad Internationale vraagstukken,,,525,525,,,,,,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,4,,Consulaire belangenbehartiging en het internationaal uitdragen van Nederlandse waarden en belangen,beleidsartikel,Nee,Programma,U,N,4.4,Het inzetten van Publieksdiplomatie door het Postennetwerk en BZ om het beeld van Nederland in het buitenland te versterken en op een positief realistische manier uit te dragen,Opdrachten,Internationale manifestaties en diverse bijdragen,,,166,106,,,,,,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,4,,Consulaire belangenbehartiging en het internationaal uitdragen van Nederlandse waarden en belangen,beleidsartikel,Nee,Programma,U,N,4.5,Een aantrekkelijk vestigingsklimaat voor internationale organisaties in Nederland,bijdragen aan medeoverheden,Speciaal Tribunaal Libanon,,,"1,900",1900,,,,,,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,4,,Consulaire belangenbehartiging en het internationaal uitdragen van Nederlandse waarden en belangen,beleidsartikel,Nee,Programma,U,N,4.5,Een aantrekkelijk vestigingsklimaat voor internationale organisaties in Nederland,bijdragen aan medeoverheden,Internationaal Strafhof,,,"4,400",1400,,,,,,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,4,,Consulaire belangenbehartiging en het internationaal uitdragen van Nederlandse waarden en belangen,beleidsartikel,Nee,Programma,U,N,4.5,Een aantrekkelijk vestigingsklimaat voor internationale organisaties in Nederland,bijdragen aan medeoverheden,Nederland Gastland,,,"1,065",1065,,,,,,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,4,,Consulaire belangenbehartiging en het internationaal uitdragen van Nederlandse waarden en belangen,beleidsartikel,Nee,Programma,O,N,4.40,Doorberekening Defensie diversen,,,,700,790,790,790,790,790,790,,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,6,,Nominaal en onvoorzien,niet-beleidsartikel,Nee,Programma,U,N,6.1,Nominaal en onvoorzien,,,,1,"-2,812",33970,"62,453","92,622","99,375","130,342",,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,7,,Apparaat,niet-beleidsartikel,Nee,Apparaat,U,N,7.1.1,,Personele Uitgaven,Eigen personeel,,"422,691","450,532",434571,"430,384","423,404","420,584","420,287",,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,7,,Apparaat,niet-beleidsartikel,Nee,Apparaat,U,N,7.1.1,,Personele Uitgaven,Inhuur extern,,"10,394","8,500",8000,"7,500","7,500","7,000","7,000",,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,7,,Apparaat,niet-beleidsartikel,Nee,Apparaat,U,N,7.1.2,,Materiele Uitgaven,waarvan ICT,,"56,868","80,586",55000,"53,000","50,000","48,000","48,000",,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,7,,Apparaat,niet-beleidsartikel,Nee,Apparaat,U,N,7.1.2,,Materiele Uitgaven,waarvan bijdragen aan SSO's,,"32,114","63,000",77000,"61,000","61,000","61,000","61,000",,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,7,,Apparaat,niet-beleidsartikel,Nee,Apparaat,U,N,7.1.2,,Materiele Uitgaven,waarvan overige materieel,,"141,406","136,812",129686,"102,434","87,988","93,367","93,169",,
2016,V,A.G. Koenders,Buitenlandse Zaken,B,OWB,7,,Apparaat,niet-beleidsartikel,Nee,Apparaat,O,N,7.10,Diverse ontvangsten,,,,"43,112","21,450",21450,"21,450","21,450","21,450","21,450",,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,31,,Nationale Politie,beleidsartikel,N,Programma,U,N,31.2,Bekostiging nationale politie,Bijdrage aan ZBO’s/RWT’s,Nationale Politie,,"4,971,272","4,870,304",4939208,"4,872,903","4,761,714","4,724,355","4,745,232",,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,31,,Nationale Politie,beleidsartikel,N,Programma,U,N,31.2,Bekostiging nationale politie,Bijdrage aan ZBO’s/RWT’s,Politieacademie,,"124,524","112,438",105953,"100,515","98,787","98,787","98,787",,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,31,,Nationale Politie,beleidsartikel,N,Programma,U,N,31.2,Bekostiging nationale politie,Bijdragen aan medeoverheden,BES brandweer- en politiekorps,,"20,485","20,888",17992,"17,992","17,992","17,992","17,992",,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,31,,Nationale Politie,beleidsartikel,N,Programma,U,N,31.2,Bekostiging nationale politie,Opdrachten,Gerechtstolken,,0,"9,383",11843,"12,000","12,000","12,000","12,000",,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,31,,Nationale Politie,beleidsartikel,N,Programma,U,N,31.3,"Kwaliteit, Arbeidsvoorwaarden en ICT politie",Bijdrage aan ZBO’s/RWT’s,Internationale Samenwerkingsoperaties,,"23,283","10,990",10991,"10,991","10,991","10,991","10,991",,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,31,,Nationale Politie,beleidsartikel,N,Programma,U,N,31.3,"Kwaliteit, Arbeidsvoorwaarden en ICT politie",Bijdrage aan ZBO’s/RWT’s,C2000 / GMS,,"102,703","105,242",93896,"93,878","93,879","93,879","93,879",,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,31,,Nationale Politie,beleidsartikel,N,Programma,U,N,31.3,"Kwaliteit, Arbeidsvoorwaarden en ICT politie",Bijdrage aan ZBO’s/RWT’s,"Overig Kwaliteit, Arbeidsvoorwaarden en ICT politie",,870,794,794,794,794,794,794,,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,31,,Nationale Politie,beleidsartikel,N,Programma,U,N,31.3,"Kwaliteit, Arbeidsvoorwaarden en ICT politie",Bijdragen aan medeoverheden,Bijdrage in het kader van de kwaliteit van de politiezorg,,"3,644","1,171",1278,"1,259","1,259","1,259","1,259",,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,31,,Nationale Politie,beleidsartikel,N,Programma,U,N,31.3,"Kwaliteit, Arbeidsvoorwaarden en ICT politie",Subsidies,Stichting NL Confidential,,"1,228",700,700,700,700,700,700,,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,31,,Nationale Politie,beleidsartikel,N,Programma,U,N,31.3,"Kwaliteit, Arbeidsvoorwaarden en ICT politie",Subsidies,"Overig Kwaliteit, Arbeidsvoorwaarden en ICT politie",,734,500,500,500,500,500,500,,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,31,,Nationale Politie,beleidsartikel,N,Programma,U,N,31.3,"Kwaliteit, Arbeidsvoorwaarden en ICT politie",Opdrachten,Providers,,"9,167","9,956",9958,"9,514","9,514","9,514","9,514",,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,31,,Nationale Politie,beleidsartikel,N,Programma,U,N,31.3,"Kwaliteit, Arbeidsvoorwaarden en ICT politie",Opdrachten,"Overig Kwaliteit, Arbeidsvoorwaarden en ICT politie",,"3,116","2,691",1552,"1,552","1,552","1,552","1,552",,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,31,,Nationale Politie,beleidsartikel,N,Programma,U,N,31.3,"Kwaliteit, Arbeidsvoorwaarden en ICT politie",Bijdrage Sociale fondsen,Stichting Arbeidsmarkt en Opleidingsfonds Politie,,"4,789","4,522",4525,"4,525","4,525","4,525","4,525",,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,31,,Nationale Politie,beleidsartikel,N,Programma,O,N,,,,,,"1,431",500,500,500,500,500,500,,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,32,,Rechtsbijstand en rechtspleging,beleidsartikel,J,Apparaat,U,N,32.1,Apparaatsuitgaven Hoge Raad,Personele Uitgaven,waarvan eigen personeel,,"21,146","20,974",20871,"23,558","23,542","23,542","23,642",,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,32,,Rechtsbijstand en rechtspleging,beleidsartikel,J,Apparaat,U,N,32.1,Apparaatsuitgaven Hoge Raad,Personele Uitgaven,waarvan externe inhuur,,543,490,750,750,750,750,750,,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,32,,Rechtsbijstand en rechtspleging,beleidsartikel,J,Apparaat,U,N,32.1,Apparaatsuitgaven Hoge Raad,Personele Uitgaven,Overig,,0,755,762,762,762,762,762,,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,32,,Rechtsbijstand en rechtspleging,beleidsartikel,J,Apparaat,U,N,32.1,Apparaatsuitgaven Hoge Raad,Materiele uitgaven,waarvan ICT,,892,500,499,498,498,498,498,,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,32,,Rechtsbijstand en rechtspleging,beleidsartikel,J,Apparaat,U,N,32.1,Apparaatsuitgaven Hoge Raad,Materiele uitgaven,waarvan SSO's,,162,0,50,50,50,50,50,,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,32,,Rechtsbijstand en rechtspleging,beleidsartikel,J,Apparaat,U,N,32.1,Apparaatsuitgaven Hoge Raad,Materiele uitgaven,Overig,,"2,196","2,217",2087,"2,017","2,002","2,002","2,002",,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,32,,Rechtsbijstand en rechtspleging,beleidsartikel,J,Programma,U,N,32.2,Adequate toegang tot het rechtsbestel,Bijdrage aan ZBO’s/RWT’s,Raad voor Rechtsbijstand,,"52,270","52,165",43508,"43,472","43,472","43,472","43,472",,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,32,,Rechtsbijstand en rechtspleging,beleidsartikel,J,Programma,U,N,32.2,Adequate toegang tot het rechtsbestel,Bijdrage aan ZBO’s/RWT’s,Bureau Financieel Toezicht,,"6,250","5,507",3830,"2,332","2,194","2,194","2,194",,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,32,,Rechtsbijstand en rechtspleging,beleidsartikel,J,Programma,U,N,32.2,Adequate toegang tot het rechtsbestel,Subsidies,Stichting geschillencommissies,,"1,627","1,328",975,609,291,0,0,,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,32,,Rechtsbijstand en rechtspleging,beleidsartikel,J,Programma,U,N,32.2,Adequate toegang tot het rechtsbestel,Subsidies,Overig adequate toegang tot het rechtsbestel,,359,179,179,179,179,179,179,,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,32,,Rechtsbijstand en rechtspleging,beleidsartikel,J,Programma,U,N,32.2,Adequate toegang tot het rechtsbestel,Opdrachten,WSNP,,"15,414","14,480",14483,"14,492","14,491","14,491","14,491",,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,32,,Rechtsbijstand en rechtspleging,beleidsartikel,J,Programma,U,N,32.2,Adequate toegang tot het rechtsbestel,Opdrachten,Toevoegingen rechtsbijstand,,"382,022","402,048",401557,"339,614","333,070","331,070","330,770",,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,32,,Rechtsbijstand en rechtspleging,beleidsartikel,J,Programma,U,N,32.2,Adequate toegang tot het rechtsbestel,Opdrachten,Overig adequate toegang tot het rechtsbestel,,0,"1,599",1440,"1,495","1,515","1,515","1,515",,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,32,,Rechtsbijstand en rechtspleging,beleidsartikel,J,Programma,U,N,32.3,Optimale randvoorwaarden voor een doelmatig en doeltreffend rechtsbestel,Bijdrage aan agentschappen,Bijdrage aan Raad voor de rechtspraak,,"987,050","954,482",932625,"865,330","854,658","859,019","868,666",,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,32,,Rechtsbijstand en rechtspleging,beleidsartikel,J,Programma,U,N,32.3,Optimale randvoorwaarden voor een doelmatig en doeltreffend rechtsbestel,Bijdrage aan ZBO’s/RWT’s,College Bescherming Persoonsgegevens,,"8,211","8,112",7895,"7,623","7,493","7,490","7,487",,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,32,,Rechtsbijstand en rechtspleging,beleidsartikel,J,Programma,U,N,32.3,Optimale randvoorwaarden voor een doelmatig en doeltreffend rechtsbestel,Bijdrage aan ZBO’s/RWT’s,College voor de Rechten van de Mens (CRM),,"5,835","6,109",5818,"5,554","5,427","5,427","5,427",,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,32,,Rechtsbijstand en rechtspleging,beleidsartikel,J,Programma,U,N,32.3,Optimale randvoorwaarden voor een doelmatig en doeltreffend rechtsbestel,Bijdrage aan ZBO’s/RWT’s,CAK,,"1,809","2,706",2707,"2,708","2,708","2,708","2,708",,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,32,,Rechtsbijstand en rechtspleging,beleidsartikel,J,Programma,U,N,32.3,Optimale randvoorwaarden voor een doelmatig en doeltreffend rechtsbestel,Bijdrage aan ZBO’s/RWT’s,Overig: Optimale randvoorwaarden,,"1,026",689,689,689,689,689,689,,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,32,,Rechtsbijstand en rechtspleging,beleidsartikel,J,Programma,U,N,32.3,Optimale randvoorwaarden voor een doelmatig en doeltreffend rechtsbestel,Bijdragen aan medeoverheden,Bijdragen rechtspleging,,48,86,86,86,86,86,86,,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,32,,Rechtsbijstand en rechtspleging,beleidsartikel,J,Programma,U,N,32.3,Optimale randvoorwaarden voor een doelmatig en doeltreffend rechtsbestel,Subsidies,Subsidies rechtspleging,,803,892,891,891,891,891,891,,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,32,,Rechtsbijstand en rechtspleging,beleidsartikel,J,Programma,U,N,32.3,Optimale randvoorwaarden voor een doelmatig en doeltreffend rechtsbestel,Subsidies,Subsidies wetgeving,,"1,130","1,438",1436,"1,436","1,436","1,436","1,436",,
2016,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,32,,Rechtsbijstand en rechtspleging,beleidsartikel,J,Programma,U,N,32.3,Optimale randvoorwaarden voor een doelmatig en doeltreffend rechtsbestel,Opdrachten,Opdrachten en onderzoeken rechtspleging,,3,159,158,123,123,123,123,,
